animal_id,outcome_age_(years),has_name,is_adopted,sex_male,spay_neuter,cfa_approved,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A727742,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A712144,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A714006,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A753531,0.0767123287671232,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A705594,0.1643835616438356,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
A707704,0.1643835616438356,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A744654,2.0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A707736,4.0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A719588,1.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A713075,0.3287671232876712,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A727209,10.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A714215,0.4931506849315068,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A732044,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A703157,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A733358,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A704947,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
A735744,15.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A759428,0.0383561643835616,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0
A703390,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A752284,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A736135,0.1643835616438356,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A753334,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A758804,0.0136986301369863,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A699570,5.0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A729496,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A724866,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A756792,0.0821917808219178,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
A748332,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A721436,0.0383561643835616,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0
A708431,0.0821917808219178,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A707975,0.2465753424657534,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A750066,0.1643835616438356,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A760012,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A715679,3.0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A731492,15.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A711838,5.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A705708,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A742408,2.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
A711229,0.0821917808219178,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A734064,0.0767123287671232,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A725274,3.0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A727817,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A717310,0.1643835616438356,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A711269,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
A734105,0.2465753424657534,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A760230,0.4931506849315068,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A723322,0.1643835616438356,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
A738994,10.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A705169,0.0767123287671232,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A713050,0.0191780821917808,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A738591,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A728895,6.0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A729110,0.1643835616438356,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A751814,0.0383561643835616,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A750073,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A642394,3.0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A747246,0.0575342465753424,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A740609,0.0383561643835616,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A755814,0.2465753424657534,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A725819,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A751446,0.0767123287671232,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
A713659,6.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A735949,0.2465753424657534,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
A729452,0.1643835616438356,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A702669,0.0027397260273972,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A763361,1.0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A738232,0.0383561643835616,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A739919,6.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A713441,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
A735937,0.1643835616438356,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A728956,0.0821917808219178,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A759199,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A757998,5.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0
A750335,0.0054794520547945,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A716845,0.3287671232876712,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A704463,0.0821917808219178,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A538855,14.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A715688,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A734884,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A710363,0.3287671232876712,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A707164,0.2465753424657534,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A749068,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A708072,0.0383561643835616,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A754113,3.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A702301,11.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
A702201,0.0767123287671232,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A751934,0.0383561643835616,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A703864,0.0767123287671232,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A723571,0.0191780821917808,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
A729888,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A717709,0.1643835616438356,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
A759594,0.0383561643835616,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
A725263,1.0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A745486,0.0164383561643835,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A748602,0.1643835616438356,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
A721284,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A761277,0.1643835616438356,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A707268,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A708674,0.410958904109589,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A714902,1.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A710380,0.0191780821917808,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A727718,1.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A706093,0.0767123287671232,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
A723967,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A714473,0.2465753424657534,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A739838,0.1643835616438356,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0
A701914,4.0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
A729332,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
A756055,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A701836,0.0164383561643835,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A730497,0.3287671232876712,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A724367,1.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
A742225,0.3287671232876712,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A742854,5.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A735562,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A751234,0.1643835616438356,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A751607,2.0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
A749079,0.0821917808219178,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A727769,9.0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A758714,0.2465753424657534,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A704755,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A751553,0.2465753424657534,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
A731171,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A758584,0.1643835616438356,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A727110,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A718618,1.0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A703186,0.821917808219178,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A762970,0.0767123287671232,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A738047,0.0191780821917808,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A710525,0.0383561643835616,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A517501,9.0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A709058,6.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A745823,0.6575342465753424,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A710957,0.2465753424657534,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A704561,0.0191780821917808,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
A715810,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
A748284,0.9041095890410958,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A703604,0.1643835616438356,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A707865,17.0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A713637,2.0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
A755487,0.0821917808219178,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A749246,1.0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A723421,0.0191780821917808,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A736965,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A724514,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A735472,0.2465753424657534,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A735100,9.0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A705852,0.0821917808219178,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
A751107,0.0575342465753424,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A738133,0.410958904109589,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
A763884,13.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A705458,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A705747,0.0821917808219178,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A741448,2.0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A748751,0.3287671232876712,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A725381,0.0575342465753424,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A755805,0.0767123287671232,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A655075,6.0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
A705982,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A711821,0.2465753424657534,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
A750281,0.1643835616438356,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A702561,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A715556,0.2465753424657534,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A755143,0.0383561643835616,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A746872,0.9041095890410958,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
A707369,0.1643835616438356,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A747755,13.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
A750049,0.0821917808219178,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A716525,0.1643835616438356,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0
A716194,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A761858,0.3287671232876712,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A736964,1.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A724960,0.0575342465753424,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A747086,0.010958904109589,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A760589,0.4931506849315068,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
A708064,1.0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A701782,3.0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A759231,0.0821917808219178,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A738335,2.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A721432,4.0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
A749001,0.0821917808219178,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A748755,1.0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A732420,0.3287671232876712,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A756151,0.0383561643835616,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A703989,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A708442,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A749851,0.1643835616438356,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A700944,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A750068,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0
A712981,0.0191780821917808,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A728064,0.0767123287671232,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A730010,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A702422,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A720342,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A758033,0.2465753424657534,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
A761003,0.1643835616438356,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A732381,0.1643835616438356,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A752065,0.1643835616438356,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A744497,4.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A728321,4.0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0
A737641,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A733722,0.0821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A730985,1.0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A734734,1.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A701204,0.0383561643835616,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0
A727577,0.410958904109589,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A701642,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A752422,2.0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A722288,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A703139,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A701129,2.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A760470,0.410958904109589,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A704446,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A718745,0.2465753424657534,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A726200,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
A676139,8.0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A700443,0.0054794520547945,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A754439,0.0821917808219178,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
A720644,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
A747668,4.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A700697,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A707766,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A714913,0.821917808219178,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A717450,0.7397260273972602,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
A733112,0.2465753424657534,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A745084,0.6575342465753424,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
A711600,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
A714802,0.3287671232876712,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A758222,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A730649,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
A707188,0.2465753424657534,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A750628,0.0575342465753424,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A708158,0.1643835616438356,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A724580,1.0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A741706,0.0767123287671232,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
A750768,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A725964,0.0821917808219178,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
A704371,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A759861,0.2465753424657534,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A734559,0.0191780821917808,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A726306,1.0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
A748124,0.0821917808219178,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A733717,0.0821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A725662,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A720932,3.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A725254,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A736226,6.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A712814,0.410958904109589,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A720324,0.4931506849315068,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A729742,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A755503,0.3287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A733749,0.1643835616438356,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A710568,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A761937,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A715095,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A760740,0.0821917808219178,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A744394,0.9041095890410958,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0
A711090,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A747958,1.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A717432,2.0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
A708636,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0
A702444,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A737521,0.0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A731506,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A751694,0.2465753424657534,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A711996,0.4931506849315068,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A720532,0.4931506849315068,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A758719,0.0383561643835616,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A707542,1.0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A760675,1.0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0
A716633,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A744364,0.2465753424657534,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0
A730920,6.0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A728714,0.0767123287671232,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A751403,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A752146,0.1643835616438356,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A723050,0.0191780821917808,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A730819,0.2465753424657534,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A713953,0.410958904109589,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A755772,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A706995,0.1643835616438356,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A757126,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A724442,0.0575342465753424,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A737714,0.1643835616438356,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A727445,0.0191780821917808,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
A753987,0.0767123287671232,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A706474,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A753156,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A752025,0.0821917808219178,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A707666,0.3287671232876712,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A711604,0.1643835616438356,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0
A730067,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
